"","date","bikecount","hour","temperature","humidity","windspeed","visibility","dewpointtemp","solarradiation","rainfall","snowfall","season","holiday","workhours","monthday","weekday","month","yearday"
"3778",2018-05-07,737,9,15.9,72,0.5,1835,10.8,0.67,0,0,"4","0","1",7,1,5,127
"3779",2018-05-07,895,10,17.5,63,0.6,1916,10.3,0.96,0,0,"4","0","1",7,1,5,127
"3780",2018-05-07,1167,11,20.2,45,1.1,1894,7.8,2.33,0,0,"4","0","1",7,1,5,127
"3781",2018-05-07,1414,12,22.9,35,0.8,1948,6.6,3.05,0,0,"4","0","1",7,1,5,127
"3782",2018-05-07,1665,13,23.7,44,1.7,1897,10.7,2.35,0,0,"4","0","1",7,1,5,127
"3783",2018-05-07,1970,14,24.1,42,1.2,1770,10.3,1.93,0,0,"4","0","1",7,1,5,127
"3784",2018-05-07,2191,15,24.6,38,2.1,1478,9.3,1.85,0,0,"4","0","1",7,1,5,127
"3785",2018-05-07,2213,16,24.5,38,2.2,1903,9.2,1.1,0,0,"4","0","1",7,1,5,127
"3786",2018-05-07,2392,17,25.5,31,2.3,1974,7.1,1.5,0,0,"4","0","1",7,1,5,127
"3787",2018-05-07,2268,18,25.1,32,2.4,1899,7.2,1.1,0,0,"4","0","1",7,1,5,127
"3788",2018-05-07,1664,19,23.5,48,1.5,1929,11.8,0.4,0,0,"4","0","1",7,1,5,127
"3789",2018-05-07,1912,20,20.9,61,2.7,1523,13,0.01,0,0,"4","0","1",7,1,5,127
"3790",2018-05-07,1717,21,19.6,64,1.5,1297,12.5,0,0,0,"4","0","1",7,1,5,127
"3791",2018-05-07,1336,22,18.6,69,1.7,1047,12.7,0,0,0,"4","0","1",7,1,5,127
"3792",2018-05-07,994,23,17.5,69,1.5,978,11.7,0,0,0,"4","0","1",7,1,5,127
"3793",2018-05-08,712,0,16.4,72,0.8,1046,11.3,0,0,0,"4","0","1",8,2,5,128
"3794",2018-05-08,430,1,16,64,1,1600,9.1,0,0,0,"4","0","1",8,2,5,128
"3795",2018-05-08,287,2,15.5,65,1.3,1953,8.9,0,0,0,"4","0","1",8,2,5,128
"3796",2018-05-08,194,3,15.6,63,1.7,2000,8.5,0,0,0,"4","0","1",8,2,5,128
"3797",2018-05-08,155,4,15.4,63,1.6,2000,8.3,0,0,0,"4","0","1",8,2,5,128
"3798",2018-05-08,200,5,15,64,1.6,2000,8.2,0,0,0,"4","0","1",8,2,5,128
"3799",2018-05-08,555,6,14.8,64,1.5,2000,8,0.02,0,0,"4","0","1",8,2,5,128
"3800",2018-05-08,1280,7,15.3,60,2,2000,7.5,0.35,0,0,"4","0","1",8,2,5,128
"3801",2018-05-08,1976,8,16.9,54,1.7,2000,7.5,1.08,0,0,"4","0","1",8,2,5,128
"3802",2018-05-08,1128,9,18.5,51,1.4,1955,8.1,1.74,0,0,"4","0","1",8,2,5,128
"3803",2018-05-08,792,10,20,48,1.9,2000,8.6,2.46,0,0,"4","0","1",8,2,5,128
"3804",2018-05-08,956,11,21,45,1.6,2000,8.6,2.89,0,0,"4","0","1",8,2,5,128
"3805",2018-05-08,1135,12,21.5,44,2.1,1986,8.7,3.15,0,0,"4","0","1",8,2,5,128
"3806",2018-05-08,1117,13,21.7,44,2.1,2000,8.9,2.46,0,0,"4","0","1",8,2,5,128
"3807",2018-05-08,1096,14,22.2,42,1.7,2000,8.6,2.29,0,0,"4","0","1",8,2,5,128
"3808",2018-05-08,1267,15,22.4,39,1.9,2000,7.7,2.16,0,0,"4","0","1",8,2,5,128
"3809",2018-05-08,1457,16,22,41,1.7,2000,8.1,2.04,0,0,"4","0","1",8,2,5,128
"3810",2018-05-08,2020,17,21.7,38,2,2000,6.7,1.17,0,0,"4","0","1",8,2,5,128
"3811",2018-05-08,2142,18,20.7,40,1.4,2000,6.6,1.06,0,0,"4","0","1",8,2,5,128
"3812",2018-05-08,2241,19,17.9,42,2.1,2000,4.7,0.37,0,0,"4","0","1",8,2,5,128
"3813",2018-05-08,1726,20,15.8,47,1.8,2000,4.4,0.01,0,0,"4","0","1",8,2,5,128
"3814",2018-05-08,1513,21,14.5,49,1.9,2000,3.8,0,0,0,"4","0","1",8,2,5,128
"3815",2018-05-08,1283,22,13.2,54,2.2,2000,4,0,0,0,"4","0","1",8,2,5,128
"3816",2018-05-08,767,23,12.2,57,1.9,2000,3.9,0,0,0,"4","0","1",8,2,5,128
"3817",2018-05-09,552,0,11.6,57,1.9,2000,3.3,0,0,0,"4","0","1",9,3,5,129
"3818",2018-05-09,34,1,11.3,58,1.3,2000,3.3,0,0,0,"4","0","1",9,3,5,129
"3819",2018-05-09,245,2,10.9,59,1.1,2000,3.1,0,0,0,"4","0","1",9,3,5,129
"3820",2018-05-09,187,3,10.5,59,1,2000,2.8,0,0,0,"4","0","1",9,3,5,129
"3821",2018-05-09,114,4,10,64,1.5,2000,3.4,0,0,0,"4","0","1",9,3,5,129
"3822",2018-05-09,203,5,9.5,65,0.9,2000,3.2,0,0,0,"4","0","1",9,3,5,129
"3823",2018-05-09,556,6,9.2,64,1,2000,2.7,0.02,0,0,"4","0","1",9,3,5,129
"3824",2018-05-09,1333,7,10,59,1.1,2000,2.3,0.36,0,0,"4","0","1",9,3,5,129
"3825",2018-05-09,2068,8,12.3,53,1.6,2000,2.9,1.09,0,0,"4","0","1",9,3,5,129
"3826",2018-05-09,928,9,14.4,46,1.2,1899,2.9,1.77,0,0,"4","0","1",9,3,5,129
"3827",2018-05-09,954,10,16.1,43,1.4,1985,3.5,2.41,0,0,"4","0","1",9,3,5,129
"3828",2018-05-09,1015,11,17.6,40,1.4,1955,3.8,2.88,0,0,"4","0","1",9,3,5,129
"3829",2018-05-09,1242,12,18.7,39,1.9,1925,4.4,3.21,0,0,"4","0","1",9,3,5,129
"3830",2018-05-09,1188,13,20.1,36,1.1,1933,4.5,3.34,0,0,"4","0","1",9,3,5,129
"3831",2018-05-09,1186,14,20.7,36,2.2,1788,5,3.1,0,0,"4","0","1",9,3,5,129
"3832",2018-05-09,1324,15,21.2,35,2.9,1733,5.1,2.88,0,0,"4","0","1",9,3,5,129
"3833",2018-05-09,1603,16,21.4,35,2.7,1838,5.2,2.38,0,0,"4","0","1",9,3,5,129
"3834",2018-05-09,2034,17,21.3,34,2.7,1967,4.7,1.82,0,0,"4","0","1",9,3,5,129
"3835",2018-05-09,3130,18,20.6,41,2.3,2000,6.8,1.1,0,0,"4","0","1",9,3,5,129
"3836",2018-05-09,2405,19,18.8,47,2.8,1988,7.2,0.4,0,0,"4","0","1",9,3,5,129
"3837",2018-05-09,1979,20,17.3,53,1.9,2000,7.6,0.01,0,0,"4","0","1",9,3,5,129
"3838",2018-05-09,1940,21,16.4,56,0.8,2000,7.5,0,0,0,"4","0","1",9,3,5,129
"3839",2018-05-09,1602,22,15.9,60,2.6,2000,8.1,0,0,0,"4","0","1",9,3,5,129
"3840",2018-05-09,1073,23,15.2,62,1.4,2000,7.9,0,0,0,"4","0","1",9,3,5,129
"3841",2018-05-10,1e-06,0,14.5,63,0.9,2000,7.5,0,0,0,"4","0","0",10,4,5,130
"3842",2018-05-10,1e-06,1,13.9,66,1,1960,7.6,0,0,0,"4","0","0",10,4,5,130
"3843",2018-05-10,1e-06,2,13.1,73,1.9,1895,8.3,0,0,0,"4","0","0",10,4,5,130
"3844",2018-05-10,1e-06,3,12.9,74,1.7,1698,8.3,0,0,0,"4","0","0",10,4,5,130
"3845",2018-05-10,1e-06,4,12,79,0.6,1351,8.4,0,0,0,"4","0","0",10,4,5,130
"3846",2018-05-10,1e-06,5,11.5,80,0.9,974,8.1,0,0,0,"4","0","0",10,4,5,130
"3847",2018-05-10,1e-06,6,11.4,80,1,885,8,0.02,0,0,"4","0","0",10,4,5,130
"3848",2018-05-10,1e-06,7,12.1,71,1.6,876,6.9,0.34,0,0,"4","0","0",10,4,5,130
"3849",2018-05-10,1e-06,8,13.5,63,2.2,1211,6.5,1.01,0,0,"4","0","0",10,4,5,130
"3850",2018-05-10,1e-06,9,15.5,55,1.7,1318,6.4,1.76,0,0,"4","0","0",10,4,5,130
"3851",2018-05-10,1e-06,10,17.3,52,2.3,1235,7.3,2.38,0,0,"4","0","0",10,4,5,130
"3852",2018-05-10,1e-06,11,18.3,51,3.1,1015,7.9,2.84,0,0,"4","0","0",10,4,5,130
"3853",2018-05-10,1e-06,12,19.8,49,2.3,1320,8.7,3.17,0,0,"4","0","0",10,4,5,130
"3854",2018-05-10,1e-06,13,20.7,46,2.9,1078,8.6,3.26,0,0,"4","0","0",10,4,5,130
"3855",2018-05-10,1e-06,14,21.2,47,3.7,1142,9.4,3.22,0,0,"4","0","0",10,4,5,130
"3856",2018-05-10,1e-06,15,20.4,51,4,946,9.9,2.87,0,0,"4","0","0",10,4,5,130
"3857",2018-05-10,1e-06,16,19.6,54,3.9,1154,10,2.41,0,0,"4","0","0",10,4,5,130
"3858",2018-05-10,1e-06,17,19.2,54,3.4,1075,9.6,1.83,0,0,"4","0","0",10,4,5,130
"3859",2018-05-10,1e-06,18,18,61,3.5,790,10.3,1.05,0,0,"4","0","0",10,4,5,130
"3860",2018-05-10,1e-06,19,15.5,74,3.6,675,10.8,0.35,0,0,"4","0","0",10,4,5,130
"3861",2018-05-10,1e-06,20,13.6,82,2.1,520,10.5,0.02,0,0,"4","0","0",10,4,5,130
"3862",2018-05-10,1e-06,21,12.6,85,2.4,460,10.1,0,0,0,"4","0","0",10,4,5,130
"3863",2018-05-10,1e-06,22,12.3,85,2.3,452,9.8,0,0,0,"4","0","0",10,4,5,130
"3864",2018-05-10,1e-06,23,12.4,85,1.1,369,9.9,0,0,0,"4","0","0",10,4,5,130
"3865",2018-05-11,724,0,12.5,84,1.5,334,9.8,0,0,0,"4","0","1",11,5,5,131
"3866",2018-05-11,565,1,12.4,84,1.8,287,9.7,0,0,0,"4","0","1",11,5,5,131
"3867",2018-05-11,378,2,12.1,85,1.4,321,9.6,0,0,0,"4","0","1",11,5,5,131
"3868",2018-05-11,252,3,12,86,0.9,297,9.7,0,0,0,"4","0","1",11,5,5,131
"3869",2018-05-11,154,4,11.9,85,0.7,315,9.4,0,0,0,"4","0","1",11,5,5,131
"3870",2018-05-11,223,5,11.9,84,1.5,358,9.2,0,0,0,"4","0","1",11,5,5,131
"3871",2018-05-11,486,6,12,83,0.4,321,9.1,0.01,0,0,"4","0","1",11,5,5,131
"3872",2018-05-11,1156,7,12.4,82,1,314,9.4,0.1,0,0,"4","0","1",11,5,5,131
"3873",2018-05-11,1881,8,13.1,78,1.2,330,9.3,0.41,0,0,"4","0","1",11,5,5,131
"3874",2018-05-11,850,9,14.3,72,0.7,342,9.3,0.84,0,0,"4","0","1",11,5,5,131
"3875",2018-05-11,816,10,16.4,64,2.4,423,9.5,2.05,0,0,"4","0","1",11,5,5,131
"3876",2018-05-11,972,11,18.3,56,1.4,519,9.3,2.53,0,0,"4","0","1",11,5,5,131
"3877",2018-05-11,1161,12,20,47,1.4,685,8.3,3.08,0,0,"4","0","1",11,5,5,131
"3878",2018-05-11,1177,13,20.8,45,2.8,688,8.4,3.17,0,0,"4","0","1",11,5,5,131
"3879",2018-05-11,1174,14,21,47,2.2,606,9.2,2.52,0,0,"4","0","1",11,5,5,131
"3880",2018-05-11,1295,15,19.9,47,3.3,484,8.2,1.83,0,0,"4","0","1",11,5,5,131
"3881",2018-05-11,1496,16,19.1,54,3.2,542,9.5,0.94,0,0,"4","0","1",11,5,5,131
"3882",2018-05-11,1863,17,18.9,45,2.6,1084,6.6,0.8,0,0,"4","0","1",11,5,5,131
"3883",2018-05-11,2701,18,17.9,37,3.1,1819,2.9,0.36,0,0,"4","0","1",11,5,5,131
"3884",2018-05-11,1999,19,17.1,51,2.5,1223,6.8,0.06,0,0,"4","0","1",11,5,5,131
"3885",2018-05-11,941,20,16.7,52,0.9,1328,6.7,0,0,0,"4","0","1",11,5,5,131
"3886",2018-05-11,1644,21,16.4,52,1.5,1273,6.5,0,0,0,"4","0","1",11,5,5,131
"3887",2018-05-11,1556,22,16.2,54,1.1,1327,6.8,0,0,0,"4","0","1",11,5,5,131
"3888",2018-05-11,1185,23,16.2,50,1.6,1327,5.7,0,0,0,"4","0","1",11,5,5,131
"3889",2018-05-12,862,0,16.1,54,1.3,1052,6.7,0,0,0,"4","0","1",12,6,5,132
"3890",2018-05-12,669,1,15.9,51,1.8,866,5.7,0,0,0,"4","0","1",12,6,5,132
"3891",2018-05-12,416,2,15.5,62,1,730,8.2,0,0,0,"4","0","1",12,6,5,132
"3892",2018-05-12,358,3,15.2,63,0.5,700,8.1,0,0,0,"4","0","1",12,6,5,132
"3893",2018-05-12,207,4,15,61,0.8,867,7.5,0,0,0,"4","0","1",12,6,5,132
"3894",2018-05-12,70,5,15,61,1.2,903,7.5,0,0,0,"4","0","1",12,6,5,132
"3895",2018-05-12,37,6,14.4,71,1.3,560,9.2,0,0.4,0,"4","0","1",12,6,5,132
"3896",2018-05-12,43,7,13.3,81,1.5,525,10.1,0.04,0.1,0,"4","0","1",12,6,5,132
"3897",2018-05-12,20,8,12,87,1,296,9.8,0.1,1,0,"4","0","1",12,6,5,132
"3898",2018-05-12,16,9,11.8,95,1,168,11,0.14,3,0,"4","0","1",12,6,5,132
"3899",2018-05-12,6,10,11.8,96,1.3,221,11.1,0.12,2.5,0,"4","0","1",12,6,5,132
"3900",2018-05-12,18,11,12,96,1,184,11.3,0.14,3.5,0,"4","0","1",12,6,5,132
"3901",2018-05-12,11,12,12.3,97,0.8,238,11.8,0.14,2,0,"4","0","1",12,6,5,132
"3902",2018-05-12,19,13,12.6,97,0.6,327,12.1,0.14,3,0,"4","0","1",12,6,5,132
"3903",2018-05-12,22,14,13,97,0.8,211,12.5,0.15,2,0,"4","0","1",12,6,5,132
"3904",2018-05-12,17,15,13.3,97,0.8,194,12.8,0.12,3,0,"4","0","1",12,6,5,132
"3905",2018-05-12,34,16,13.8,97,0.7,196,13.3,0.12,1.5,0,"4","0","1",12,6,5,132
"3906",2018-05-12,24,17,14.3,98,0.7,270,13.9,0.08,1.5,0,"4","0","1",12,6,5,132
"3907",2018-05-12,22,18,15.4,97,1.9,340,14.9,0.03,2,0,"4","0","1",12,6,5,132
"3908",2018-05-12,29,19,15.5,97,0.7,403,15,0,2,0,"4","0","1",12,6,5,132
"3909",2018-05-12,29,20,15.7,97,0.3,343,15.2,0,1,0,"4","0","1",12,6,5,132
"3910",2018-05-12,25,21,15.8,97,0.6,193,15.3,0,0.5,0,"4","0","1",12,6,5,132
"3911",2018-05-12,30,22,15.8,98,0.4,179,15.4,0,1.5,0,"4","0","1",12,6,5,132
"3912",2018-05-12,50,23,15.8,98,1.6,235,15.4,0,1,0,"4","0","1",12,6,5,132
"3913",2018-05-13,145,0,15.5,97,1.5,181,15,0,0.5,0,"4","0","1",13,0,5,133
"3914",2018-05-13,178,1,15.1,97,1.7,173,14.6,0,0.2,0,"4","0","1",13,0,5,133
"3915",2018-05-13,189,2,14.5,97,2.9,359,14,0,0.1,0,"4","0","1",13,0,5,133
"3916",2018-05-13,141,3,14.2,98,1.5,135,13.8,0,0.2,0,"4","0","1",13,0,5,133
"3917",2018-05-13,83,4,13.8,98,2.9,27,13.4,0,0,0,"4","0","1",13,0,5,133
"3918",2018-05-13,72,5,13.5,98,0.8,105,13.1,0,0,0,"4","0","1",13,0,5,133
"3919",2018-05-13,139,6,13.5,98,0.4,251,13.1,0.01,0,0,"4","0","1",13,0,5,133
"3920",2018-05-13,220,7,13.7,98,1.6,468,13.3,0.1,0,0,"4","0","1",13,0,5,133
"3921",2018-05-13,397,8,14.1,98,1.3,834,13.7,0.26,0,0,"4","0","1",13,0,5,133
"3922",2018-05-13,579,9,14.8,95,1,986,14,0.53,0,0,"4","0","1",13,0,5,133
"3923",2018-05-13,716,10,15.2,88,2.2,1090,13.2,0.55,0,0,"4","0","1",13,0,5,133
"3924",2018-05-13,993,11,16.4,78,1.6,1209,12.5,1.37,0,0,"4","0","1",13,0,5,133
"3925",2018-05-13,1434,12,18.3,65,1.2,1489,11.5,2.4,0,0,"4","0","1",13,0,5,133
"3926",2018-05-13,1839,13,19.1,65,1.9,1145,12.3,2.26,0,0,"4","0","1",13,0,5,133
"3927",2018-05-13,2055,14,19.7,64,2.9,929,12.6,1.99,0,0,"4","0","1",13,0,5,133
"3928",2018-05-13,2329,15,19.7,63,2.5,941,12.4,2.01,0,0,"4","0","1",13,0,5,133
"3929",2018-05-13,2379,16,19.5,65,2.9,857,12.7,1.97,0,0,"4","0","1",13,0,5,133
"3930",2018-05-13,2410,17,19.4,63,2.6,1099,12.1,1.61,0,0,"4","0","1",13,0,5,133
"3931",2018-05-13,2338,18,19,66,1.3,1111,12.4,0.95,0,0,"4","0","1",13,0,5,133
"3932",2018-05-13,2023,19,17.6,73,2,886,12.6,0.34,0,0,"4","0","1",13,0,5,133
"3933",2018-05-13,1714,20,15.6,81,2.3,827,12.3,0.02,0,0,"4","0","1",13,0,5,133
"3934",2018-05-13,1571,21,14.1,86,0.9,535,11.7,0,0,0,"4","0","1",13,0,5,133
"3935",2018-05-13,1155,22,13.5,87,2.2,433,11.3,0,0,0,"4","0","1",13,0,5,133
"3936",2018-05-13,814,23,13,89,1.3,326,11.2,0,0,0,"4","0","1",13,0,5,133
"3937",2018-05-14,581,0,12.7,89,1.2,340,10.9,0,0,0,"4","0","1",14,1,5,134
"3938",2018-05-14,377,1,12.4,94,1.3,307,11.4,0,0,0,"4","0","1",14,1,5,134
"3939",2018-05-14,241,2,12.1,94,1.6,191,11.1,0,0,0,"4","0","1",14,1,5,134
"3940",2018-05-14,167,3,11.9,95,1.5,180,11.1,0,0,0,"4","0","1",14,1,5,134
"3941",2018-05-14,121,4,11.9,94,1.3,210,10.9,0,0,0,"4","0","1",14,1,5,134
"3942",2018-05-14,199,5,11.9,93,0.8,241,10.7,0,0,0,"4","0","1",14,1,5,134
"3943",2018-05-14,552,6,12.1,89,0.3,252,10.3,0.02,0,0,"4","0","1",14,1,5,134
"3944",2018-05-14,1251,7,12.6,85,0.4,292,10.1,0.23,0,0,"4","0","1",14,1,5,134
"3945",2018-05-14,1997,8,13.8,79,0.9,313,10.2,0.44,0,0,"4","0","1",14,1,5,134
"3946",2018-05-14,1106,9,15.1,74,0.6,437,10.4,0.76,0,0,"4","0","1",14,1,5,134
"3947",2018-05-14,779,10,16.6,67,0.9,479,10.4,1.23,0,0,"4","0","1",14,1,5,134
"3948",2018-05-14,946,11,18.5,65,1.4,463,11.7,2.07,0,0,"4","0","1",14,1,5,134
"3949",2018-05-14,1095,12,20,62,1.8,428,12.4,2.38,0,0,"4","0","1",14,1,5,134
"3950",2018-05-14,1051,13,21.8,59,1.9,404,13.4,2.74,0,0,"4","0","1",14,1,5,134
"3951",2018-05-14,1124,14,23.1,56,1.6,391,13.8,2.67,0,0,"4","0","1",14,1,5,134
"3952",2018-05-14,1171,15,24,59,1.6,353,15.4,2.24,0,0,"4","0","1",14,1,5,134
"3953",2018-05-14,1433,16,24.3,54,2.6,346,14.3,1.81,0,0,"4","0","1",14,1,5,134
"3954",2018-05-14,1891,17,24.4,51,1.9,466,13.5,1.42,0,0,"4","0","1",14,1,5,134
"3955",2018-05-14,2906,18,23.6,48,3.1,666,11.9,0.85,0,0,"4","0","1",14,1,5,134
"3956",2018-05-14,2236,19,22.7,56,1.8,598,13.4,0.31,0,0,"4","0","1",14,1,5,134
"3957",2018-05-14,1965,20,21.4,64,2.1,411,14.3,0.02,0,0,"4","0","1",14,1,5,134
"3958",2018-05-14,1885,21,20.5,67,1.4,357,14.1,0,0,0,"4","0","1",14,1,5,134
"3959",2018-05-14,1648,22,19.6,71,0.6,325,14.1,0,0,0,"4","0","1",14,1,5,134
"3960",2018-05-14,1071,23,18.8,73,0.8,291,13.8,0,0,0,"4","0","1",14,1,5,134
"3961",2018-05-15,764,0,18.1,77,0.5,287,13.9,0,0,0,"4","0","1",15,2,5,135
"3962",2018-05-15,563,1,17.5,78,0.6,277,13.6,0,0,0,"4","0","1",15,2,5,135
"3963",2018-05-15,372,2,17.1,74,0.4,350,12.4,0,0,0,"4","0","1",15,2,5,135
"3964",2018-05-15,241,3,16.6,74,0.4,402,11.9,0,0,0,"4","0","1",15,2,5,135
"3965",2018-05-15,170,4,16.1,74,0.8,440,11.4,0,0,0,"4","0","1",15,2,5,135
"3966",2018-05-15,182,5,15.7,76,0.6,330,11.4,0,0,0,"4","0","1",15,2,5,135
"3967",2018-05-15,562,6,15.4,84,0.8,235,12.7,0.03,0,0,"4","0","1",15,2,5,135
"3968",2018-05-15,1239,7,16.2,79,1.2,239,12.5,0.36,0,0,"4","0","1",15,2,5,135
"3969",2018-05-15,2059,8,18.4,68,1.1,254,12.3,0.88,0,0,"4","0","1",15,2,5,135
"3970",2018-05-15,1148,9,20.8,53,0.8,381,10.8,1.58,0,0,"4","0","1",15,2,5,135
"3971",2018-05-15,832,10,22.7,37,0.9,879,7.2,2.18,0,0,"4","0","1",15,2,5,135
"3972",2018-05-15,944,11,24.8,36,1.8,973,8.7,2.7,0,0,"4","0","1",15,2,5,135
"3973",2018-05-15,1058,12,26.3,36,1.1,1133,10,2.88,0,0,"4","0","1",15,2,5,135
"3974",2018-05-15,1080,13,27.8,34,1.5,1306,10.4,3.14,0,0,"4","0","1",15,2,5,135
"3975",2018-05-15,1092,14,28.5,33,0.9,1348,10.6,2.51,0,0,"4","0","1",15,2,5,135
"3976",2018-05-15,1210,15,29.1,38,1.7,1602,13.3,1.89,0,0,"4","0","1",15,2,5,135
"3977",2018-05-15,1458,16,28.8,37,2.4,1629,12.6,1.44,0,0,"4","0","1",15,2,5,135
"3978",2018-05-15,1951,17,28.5,43,1.7,1404,14.6,1.06,0,0,"4","0","1",15,2,5,135
"3979",2018-05-15,2915,18,27.5,47,2.5,1113,15.1,0.43,0,0,"4","0","1",15,2,5,135
"3980",2018-05-15,2248,19,26.9,49,0.9,1063,15.2,0.1,0,0,"4","0","1",15,2,5,135
"3981",2018-05-15,1958,20,26.3,53,1,908,15.9,0,0,0,"4","0","1",15,2,5,135
"3982",2018-05-15,1944,21,25.6,56,0.7,884,16.1,0,0,0,"4","0","1",15,2,5,135
"3983",2018-05-15,1640,22,25,59,0.6,742,16.4,0,0,0,"4","0","1",15,2,5,135
"3984",2018-05-15,848,23,24.8,60,1,795,16.5,0,0,0,"4","0","1",15,2,5,135
"3985",2018-05-16,662,0,24.4,63,0.8,745,16.8,0,0,0,"4","0","1",16,3,5,136
"3986",2018-05-16,502,1,24.1,67,0.5,686,17.5,0,0,0,"4","0","1",16,3,5,136
"3987",2018-05-16,145,2,23.9,69,0.3,531,17.8,0,0.2,0,"4","0","1",16,3,5,136
"3988",2018-05-16,166,3,22.6,89,0.7,327,20.6,0,0.8,0,"4","0","1",16,3,5,136
"3989",2018-05-16,124,4,22.3,86,0.5,387,19.8,0,0,0,"4","0","1",16,3,5,136
"3990",2018-05-16,52,5,22.3,87,0.6,399,20,0,0,0,"4","0","1",16,3,5,136
"3991",2018-05-16,135,6,22.1,94,0.9,269,21,0,2,0,"4","0","1",16,3,5,136
"3992",2018-05-16,367,7,22,95,0.7,342,21.1,0,0,0,"4","0","1",16,3,5,136
"3993",2018-05-16,291,8,22.4,93,1.2,683,21.2,0.04,0,0,"4","0","1",16,3,5,136
"3994",2018-05-16,97,9,22.8,93,3.1,569,21.6,0.06,4,0,"4","0","1",16,3,5,136
"3995",2018-05-16,81,10,22.8,95,1.7,176,21.9,0.05,1,0,"4","0","1",16,3,5,136
"3996",2018-05-16,243,11,22.7,93,4.8,832,21.5,0.17,0,0,"4","0","1",16,3,5,136
"3997",2018-05-16,59,12,22.9,87,4,1497,20.6,0.22,0,0,"4","0","1",16,3,5,136
"3999",2018-05-16,248,14,22,96,2.9,1327,21.3,0.39,0,0,"4","0","1",16,3,5,136
"4000",2018-05-16,240,15,22,96,2.9,313,21.3,0.2,0,0,"4","0","1",16,3,5,136
"4001",2018-05-16,223,16,21.8,97,1.8,206,21.2,0.18,0,0,"4","0","1",16,3,5,136
"4002",2018-05-16,304,17,21.9,97,3.2,207,21.3,0.14,0.5,0,"4","0","1",16,3,5,136
"4003",2018-05-16,562,18,21.9,97,2.1,191,21.3,0.08,0,0,"4","0","1",16,3,5,136
"4004",2018-05-16,404,19,21.9,97,2.2,196,21.3,0.01,0,0,"4","0","1",16,3,5,136
"4005",2018-05-16,338,20,21.8,97,2.2,156,21.2,0,0.5,0,"4","0","1",16,3,5,136
"4006",2018-05-16,398,21,21.8,97,1.3,160,21.2,0,0.5,0,"4","0","1",16,3,5,136
"4007",2018-05-16,399,22,21.9,97,1.5,164,21.3,0,0,0,"4","0","1",16,3,5,136
"4008",2018-05-16,225,23,22,97,0.9,158,21.4,0,0,0,"4","0","1",16,3,5,136
"4009",2018-05-17,118,0,22,97,1.6,152,21.4,0,0.5,0,"4","0","1",17,4,5,137
"4010",2018-05-17,144,1,22,97,2.1,192,21.4,0,0.5,0,"4","0","1",17,4,5,137
"4011",2018-05-17,78,2,21.8,97,1.3,175,21.2,0,1,0,"4","0","1",17,4,5,137
"4012",2018-05-17,38,3,21.8,98,0.6,113,21.4,0,2.5,0,"4","0","1",17,4,5,137
"4013",2018-05-17,51,4,19.2,98,2.4,1965,18.8,0,19,0,"4","0","1",17,4,5,137
"4014",2018-05-17,54,5,18.8,97,0.9,1927,18.3,0,0,0,"4","0","1",17,4,5,137
"4015",2018-05-17,69,6,18.9,98,0.3,338,18.5,0,0,0,"4","0","1",17,4,5,137
"4016",2018-05-17,80,7,19.1,98,0.3,125,18.7,0,0,0,"4","0","1",17,4,5,137
"4017",2018-05-17,152,8,19.7,98,0.5,1958,19.3,0.12,13.5,0,"4","0","1",17,4,5,137
"4018",2018-05-17,28,9,19.7,98,0.5,659,19.3,0.05,10,0,"4","0","1",17,4,5,137
"4019",2018-05-17,141,10,20.1,98,1.2,885,19.7,0.13,2,0,"4","0","1",17,4,5,137
"4020",2018-05-17,182,11,20.4,98,0.9,300,20,0.25,2.5,0,"4","0","1",17,4,5,137
"4021",2018-05-17,467,12,21.7,96,0.8,1773,21,0.81,1.5,0,"4","0","1",17,4,5,137
"4022",2018-05-17,592,13,23.4,83,1.7,1944,20.3,1.5,0,0,"4","0","1",17,4,5,137
"4023",2018-05-17,352,14,23.4,81,0.6,1921,19.9,0.5,0,0,"4","0","1",17,4,5,137
"4024",2018-05-17,186,15,22.8,95,1.6,294,21.9,0.11,0.5,0,"4","0","1",17,4,5,137
"4025",2018-05-17,102,16,22.9,95,0.4,385,22,0.31,0,0,"4","0","1",17,4,5,137
"4026",2018-05-17,131,17,22.7,96,0.4,249,22,0.11,2.5,0,"4","0","1",17,4,5,137
"4027",2018-05-17,431,18,22.6,97,1.1,304,22,0.07,1.5,0,"4","0","1",17,4,5,137
"4028",2018-05-17,29,19,22.3,96,2.6,191,21.6,0,0,0,"4","0","1",17,4,5,137
"4029",2018-05-17,17,20,21.3,97,2.8,388,20.7,0,12.5,0,"4","0","1",17,4,5,137
"4030",2018-05-17,18,21,20.5,97,1.1,726,20,0,4,0,"4","0","1",17,4,5,137
"4031",2018-05-17,26,22,20.2,98,0.5,468,19.8,0,6,0,"4","0","1",17,4,5,137
"4032",2018-05-17,35,23,20,98,1.8,589,19.6,0,2.5,0,"4","0","1",17,4,5,137
"4033",2018-05-18,129,0,19.3,97,1.8,523,18.8,0,1,0,"4","0","1",18,5,5,138
"4034",2018-05-18,116,1,19,97,1.5,278,18.5,0,1,0,"4","0","1",18,5,5,138
"4035",2018-05-18,48,2,18.8,98,1.5,237,18.4,0,0.5,0,"4","0","1",18,5,5,138
"4036",2018-05-18,47,3,18.3,98,1.6,320,17.9,0,2,0,"4","0","1",18,5,5,138
